pers_id,periodo,score
41971097493,2019-12-01,451
41985118793,2019-12-01,576
42017556279,2019-12-01,1
42017835420,2019-12-01,642
42050524643,2019-12-01,934
42068966655,2019-12-01,867
42073205317,2019-12-01,949
42087105061,2019-12-01,660
42117902893,2019-12-01,907
42135435808,2019-12-01,459
42163739392,2019-12-01,736
42209868502,2019-12-01,1
42221098095,2019-12-01,922
42267713168,2019-12-01,613
42308086562,2019-12-01,922
42318448230,2019-12-01,747
42342568927,2019-12-01,647
42351168183,2019-12-01,937
42372137508,2019-12-01,478
42377856093,2019-12-01,901
42378880129,2019-12-01,486
42388717899,2019-12-01,681
42392271481,2019-12-01,547
42394507190,2019-12-01,907
42414204536,2019-12-01,681
42422818355,2019-12-01,934
42432376796,2019-12-01,459
42434722533,2019-12-01,644
42508055699,2019-12-01,679
42554793781,2019-12-01,698
42578940825,2019-12-01,884
42604571712,2019-12-01,481
42630034763,2019-12-01,761
42639637461,2019-12-01,355
42649914772,2019-12-01,867
42656798582,2019-12-01,940
42687446301,2019-12-01,182
42698147516,2019-12-01,675
42711089313,2019-12-01,916
42725853475,2019-12-01,958
42727825885,2019-12-01,851
42738275911,2019-12-01,500
42754177138,2019-12-01,1
42759508962,2019-12-01,872
42772643001,2019-12-01,934
42782926870,2019-12-01,629
42878803884,2019-12-01,730
42899057276,2019-12-01,606
42929347805,2019-12-01,946
42934719067,2019-12-01,832
42950768192,2019-12-01,545
42950856872,2019-12-01,765
42968334619,2019-12-01,727
43046183499,2019-12-01,666
43072007750,2019-12-01,907
43125403763,2019-12-01,1
43129612660,2019-12-01,655
43131615031,2019-12-01,937
43147394435,2019-12-01,958
43181694649,2019-12-01,829
43229959925,2019-12-01,789
43272274603,2019-12-01,772
43279946709,2019-12-01,870
43284138173,2019-12-01,565
43327637091,2019-12-01,872
43379374926,2019-12-01,550
43410759216,2019-12-01,414
43415913544,2019-12-01,700
43438099208,2019-12-01,772
43439217287,2019-12-01,611
43459786008,2019-12-01,555
43465797736,2019-12-01,861
43583545491,2019-12-01,554
43617377652,2019-12-01,884
43627207608,2019-12-01,666
43659676905,2019-12-01,811
43681402679,2019-12-01,557
43718987141,2019-12-01,1
43719914548,2019-12-01,955
43729371369,2019-12-01,717
43733888117,2019-12-01,895
43863257961,2019-12-01,777
43878961355,2019-12-01,627
43888982141,2019-12-01,603
43928739057,2019-12-01,501
43960677130,2019-12-01,1
43964398701,2019-12-01,644
43965005302,2019-12-01,715
43965830704,2019-12-01,943
43971104072,2019-12-01,1
44020801701,2019-12-01,946
44062293242,2019-12-01,736
44062940283,2019-12-01,1
44092138075,2019-12-01,666
44121021830,2019-12-01,777
44125096017,2019-12-01,772
44145865520,2019-12-01,779
44184282714,2019-12-01,928
44212409341,2019-12-01,482
44212895278,2019-12-01,946
44219003938,2019-12-01,394
44225637028,2019-12-01,864
44272261243,2019-12-01,832
44273956717,2019-12-01,538
44274776817,2019-12-01,530
44282837482,2019-12-01,955
44336200185,2019-12-01,531
44343961099,2019-12-01,1
44364874526,2019-12-01,606
44382394381,2019-12-01,856
44405780695,2019-12-01,738
44413187447,2019-12-01,570
44421776807,2019-12-01,919
44428827301,2019-12-01,580
44479831848,2019-12-01,740
44481033748,2019-12-01,686
44483217098,2019-12-01,946
44490054325,2019-12-01,958
44497945666,2019-12-01,919
44507157902,2019-12-01,856
44524423929,2019-12-01,321
44554535066,2019-12-01,698
44557435168,2019-12-01,560
44561489685,2019-12-01,270
44567477734,2019-12-01,881
44570062925,2019-12-01,931
44570181991,2019-12-01,456
44576313085,2019-12-01,809
44579330500,2019-12-01,913
44601492905,2019-12-01,946
44621536228,2019-12-01,779
44627799913,2019-12-01,736
44647385577,2019-12-01,614
44648847415,2019-12-01,889
44659810147,2019-12-01,719
44695252039,2019-12-01,794
44699042384,2019-12-01,913
44728412969,2019-12-01,958
44738516234,2019-12-01,472
44742485614,2019-12-01,1
44749061976,2019-12-01,952
44761556816,2019-12-01,669
44768533091,2019-12-01,749
44779481622,2019-12-01,671
44784392835,2019-12-01,919
44797034299,2019-12-01,550
44803336267,2019-12-01,624
44840694367,2019-12-01,910
44843012754,2019-12-01,955
44868864798,2019-12-01,934
44934808569,2019-12-01,630
45001757553,2019-12-01,910
45054138982,2019-12-01,625
45060933097,2019-12-01,749
45077823456,2019-12-01,837
45079225356,2019-12-01,539
45093938585,2019-12-01,922
45137594079,2019-12-01,952
45138381829,2019-12-01,745
45143749925,2019-12-01,684
45149639684,2019-12-01,651
45155205600,2019-12-01,835
45164852114,2019-12-01,402
45183081084,2019-12-01,564
45192471747,2019-12-01,634
45204181101,2019-12-01,913
45330527828,2019-12-01,656
45334163605,2019-12-01,1
45343673626,2019-12-01,859
45353598882,2019-12-01,895
45367449655,2019-12-01,413
45405655000,2019-12-01,752
45407958639,2019-12-01,736
45422415702,2019-12-01,651
45469265856,2019-12-01,606
45476843668,2019-12-01,568
45504933170,2019-12-01,635
45505610369,2019-12-01,736
45511181383,2019-12-01,898
45566772784,2019-12-01,508
45575964606,2019-12-01,603
45664621862,2019-12-01,884
45723959224,2019-12-01,922
45754345043,2019-12-01,856
45794089666,2019-12-01,840
45798599947,2019-12-01,934
45871652273,2019-12-01,531
45872678212,2019-12-01,649
45913419232,2019-12-01,931
45922501286,2019-12-01,856
45938396435,2019-12-01,667
45943755093,2019-12-01,961
45950163250,2019-12-01,1
45957921724,2019-12-01,154
45970972240,2019-12-01,576
45985577500,2019-12-01,835
45986270397,2019-12-01,444
45986896238,2019-12-01,351
46019383698,2019-12-01,943
46063016837,2019-12-01,881
46067741219,2019-12-01,946
46115732164,2019-12-01,656
46117266692,2019-12-01,658
46161973182,2019-12-01,740
46169509239,2019-12-01,609
46171290272,2019-12-01,730
46181836754,2019-12-01,493
46218455558,2019-12-01,541
46232635886,2019-12-01,651
46250257547,2019-12-01,568
46251941923,2019-12-01,224
46265145478,2019-12-01,622
46270022985,2019-12-01,406
46293563886,2019-12-01,576
46336970154,2019-12-01,898
46407438997,2019-12-01,814
46419147879,2019-12-01,898
46442249156,2019-12-01,898
46563497327,2019-12-01,490
46583222297,2019-12-01,848
46601058590,2019-12-01,500
46609231265,2019-12-01,779
46685256284,2019-12-01,580
46748463030,2019-12-01,1
46761200863,2019-12-01,1
46765531290,2019-12-01,362
46785681187,2019-12-01,765
46792216386,2019-12-01,934
46812666491,2019-12-01,719
46833939908,2019-12-01,554
46869566075,2019-12-01,958
46876774267,2019-12-01,777
46897453590,2019-12-01,730
46904579457,2019-12-01,669
46922200624,2019-12-01,796
46927933798,2019-12-01,1
46947348935,2019-12-01,827
46957429548,2019-12-01,843
46969169487,2019-12-01,910
46996905177,2019-12-01,853
46999448375,2019-12-01,925
47000907563,2019-12-01,955
47001453807,2019-12-01,901
47007838315,2019-12-01,572
47019947264,2019-12-01,740
47051252553,2019-12-01,952
47110947374,2019-12-01,749
47115418599,2019-12-01,943
47135146973,2019-12-01,721
47157290746,2019-12-01,916
47181419313,2019-12-01,624
47203925198,2019-12-01,919
47231320582,2019-12-01,916
47237537846,2019-12-01,570
47239473458,2019-12-01,875
47265202441,2019-12-01,727
47279180906,2019-12-01,531
47293114261,2019-12-01,531
47317185743,2019-12-01,686
47367812130,2019-12-01,449
47419303743,2019-12-01,565
47502316000,2019-12-01,2
47540093909,2019-12-01,552
47541014915,2019-12-01,584
47591048008,2019-12-01,856
47600815042,2019-12-01,738
47608231801,2019-12-01,690
47712627666,2019-12-01,758
47722352377,2019-12-01,937
47727236331,2019-12-01,1
47741364255,2019-12-01,928
47759140343,2019-12-01,547
47772368907,2019-12-01,878
47813349266,2019-12-01,719
47889623636,2019-12-01,931
47897791450,2019-12-01,955
47908290853,2019-12-01,804
47917270117,2019-12-01,756
47938468055,2019-12-01,916
47957217575,2019-12-01,552
47957984093,2019-12-01,730
47966451637,2019-12-01,806
47980551687,2019-12-01,864
48016394962,2019-12-01,777
48036672935,2019-12-01,625
48071062640,2019-12-01,1
48100454450,2019-12-01,843
48133615537,2019-12-01,809
48200549275,2019-12-01,907
48217449135,2019-12-01,925
48255678731,2019-12-01,848
48260093802,2019-12-01,740
48304317333,2019-12-01,889
48307698155,2019-12-01,901
48331078301,2019-12-01,613
48340069296,2019-12-01,679
48342256164,2019-12-01,557
48363432481,2019-12-01,266
48393380968,2019-12-01,538
48422710241,2019-12-01,910
48472425027,2019-12-01,614
48503661842,2019-12-01,593
48516816439,2019-12-01,789
48517344143,2019-12-01,732
48520918915,2019-12-01,727
48659352799,2019-12-01,556
48683977486,2019-12-01,843
48712974058,2019-12-01,696
48716742934,2019-12-01,651
48721311487,2019-12-01,919
48722324646,2019-12-01,42
48729010148,2019-12-01,717
48734219784,2019-12-01,429
48753481658,2019-12-01,324
48762518754,2019-12-01,605
48765480415,2019-12-01,765
48794209758,2019-12-01,859
48816438372,2019-12-01,649
48816633720,2019-12-01,570
48821755068,2019-12-01,461
48825682094,2019-12-01,671
48827112820,2019-12-01,422
48864818076,2019-12-01,704
48888587375,2019-12-01,732
48909512516,2019-12-01,588
49073806595,2019-12-01,777
49074134337,2019-12-01,952
49100421547,2019-12-01,597
49104592847,2019-12-01,605
49136681792,2019-12-01,476
49142844821,2019-12-01,462
49147309373,2019-12-01,925
49179995432,2019-12-01,848
49184890426,2019-12-01,761
49193802094,2019-12-01,740
49224949932,2019-12-01,853
49225489154,2019-12-01,577
49244375289,2019-12-01,787
49257087859,2019-12-01,584
49276976902,2019-12-01,416
49277096841,2019-12-01,599
49283763658,2019-12-01,472
49284444197,2019-12-01,171
49296933615,2019-12-01,931
49298719147,2019-12-01,892
49320146737,2019-12-01,635
49338301210,2019-12-01,943
49359066166,2019-12-01,792
49413149242,2019-12-01,702
49442988250,2019-12-01,761
49445146459,2019-12-01,666
49448195639,2019-12-01,594
49451536006,2019-12-01,581
49478123253,2019-12-01,822
49495519334,2019-12-01,727
49504898223,2019-12-01,725
49524428945,2019-12-01,884
49592376496,2019-12-01,690
49634469869,2019-12-01,794
49641315753,2019-12-01,1
49680548228,2019-12-01,740
49698884895,2019-12-01,872
49719341596,2019-12-01,898
49739029481,2019-12-01,660
49753298539,2019-12-01,545
49790080700,2019-12-01,837
49797316174,2019-12-01,1
49877091249,2019-12-01,622
49878673913,2019-12-01,517
49933056718,2019-12-01,949
49938243051,2019-12-01,799
49951010072,2019-12-01,619
49951834034,2019-12-01,619
50006865113,2019-12-01,794
50007222588,2019-12-01,934
50014552507,2019-12-01,940
50053577859,2019-12-01,946
50055809937,2019-12-01,922
50070065579,2019-12-01,508
50074330022,2019-12-01,732
50075827881,2019-12-01,686
50095052103,2019-12-01,772
50099103855,2019-12-01,758
50101711724,2019-12-01,684
50101808161,2019-12-01,554
50114471834,2019-12-01,949
50119528988,2019-12-01,461
50131072163,2019-12-01,605
50132995482,2019-12-01,501
50143960234,2019-12-01,952
50203103863,2019-12-01,514
50221681697,2019-12-01,625
50236729031,2019-12-01,789
50239410750,2019-12-01,765
50258264532,2019-12-01,811
50263338940,2019-12-01,946
50267058085,2019-12-01,600
50272301438,2019-12-01,651
50276513034,2019-12-01,743
50303076694,2019-12-01,934
50311862500,2019-12-01,931
50349110133,2019-12-01,910
50389751718,2019-12-01,484
50392390368,2019-12-01,931
50395697045,2019-12-01,754
50396103421,2019-12-01,104
50399776842,2019-12-01,616
50410143312,2019-12-01,617
50417925672,2019-12-01,711
50478026861,2019-12-01,761
50530187729,2019-12-01,704
50565035016,2019-12-01,1
50592958619,2019-12-01,624
50594106708,2019-12-01,740
50600145909,2019-12-01,576
50624669067,2019-12-01,580
50675683642,2019-12-01,916
50693924369,2019-12-01,806
50767270362,2019-12-01,940
50784503240,2019-12-01,796
50826615733,2019-12-01,745
50839229290,2019-12-01,898
50849745019,2019-12-01,651
50896651158,2019-12-01,856
50897528124,2019-12-01,881
50901102188,2019-12-01,772
50906094234,2019-12-01,901
50926270923,2019-12-01,772
50998125036,2019-12-01,484
51063234310,2019-12-01,651
51074145505,2019-12-01,508
51090632597,2019-12-01,669
51094805845,2019-12-01,946
51106758252,2019-12-01,925
51119515947,2019-12-01,545
51121743946,2019-12-01,347
51125195427,2019-12-01,583
51140752023,2019-12-01,637
51200944683,2019-12-01,1
51221194216,2019-12-01,814
51238174037,2019-12-01,606
51256180457,2019-12-01,804
51263076029,2019-12-01,431
51282866805,2019-12-01,958
51291875416,2019-12-01,952
51320952612,2019-12-01,754
51339973204,2019-12-01,740
51354314793,2019-12-01,789
51356801638,2019-12-01,756
51380549740,2019-12-01,749
51404059503,2019-12-01,832
51441753155,2019-12-01,765
51443885678,2019-12-01,946
51452242482,2019-12-01,949
51505591182,2019-12-01,1
51507176740,2019-12-01,794
51512588814,2019-12-01,441
51532423767,2019-12-01,444
51534301609,2019-12-01,503
51539937165,2019-12-01,937
51542677135,2019-12-01,835
51562893533,2019-12-01,573
51612265319,2019-12-01,367
51614999266,2019-12-01,867
51620809028,2019-12-01,717
51681389299,2019-12-01,330
51685748049,2019-12-01,768
51711775769,2019-12-01,666
51715995217,2019-12-01,796
51745915635,2019-12-01,934
51755454536,2019-12-01,919
51784710185,2019-12-01,765
51798046060,2019-12-01,913
51798839455,2019-12-01,437
51812069772,2019-12-01,872
51837002551,2019-12-01,658
51848548160,2019-12-01,581
51858789701,2019-12-01,684
51860181087,2019-12-01,856
51880066515,2019-12-01,641
51908829722,2019-12-01,740
51983465251,2019-12-01,656
51999565823,2019-12-01,754
52018560823,2019-12-01,574
52033129615,2019-12-01,934
52034748831,2019-12-01,713
52050218885,2019-12-01,934
52070153739,2019-12-01,861
52073732057,2019-12-01,777
52084385540,2019-12-01,835
52204588152,2019-12-01,692
52231930110,2019-12-01,591
52242751660,2019-12-01,901
52260535623,2019-12-01,904
52267314200,2019-12-01,829
52291973678,2019-12-01,681
52292209526,2019-12-01,901
52300228031,2019-12-01,677
52311114266,2019-12-01,715
52330437973,2019-12-01,561
52347473784,2019-12-01,884
52373331024,2019-12-01,622
52373661173,2019-12-01,1
52377651966,2019-12-01,794
52406184409,2019-12-01,669
52413248879,2019-12-01,619
52436438199,2019-12-01,700
52477380888,2019-12-01,859
52484081664,2019-12-01,45
52508551626,2019-12-01,552
52517759229,2019-12-01,756
52521449195,2019-12-01,867
52533030705,2019-12-01,617
52538124759,2019-12-01,666
52550842472,2019-12-01,955
52551996097,2019-12-01,937
52570975324,2019-12-01,531
52575950073,2019-12-01,247
52576474097,2019-12-01,928
52596841318,2019-12-01,667
52597835099,2019-12-01,647
52604721187,2019-12-01,683
52608072996,2019-12-01,887
52611110805,2019-12-01,555
52619183398,2019-12-01,864
52655253254,2019-12-01,955
52689406676,2019-12-01,591
52712149391,2019-12-01,545
52714226030,2019-12-01,961
52714922955,2019-12-01,816
52717864173,2019-12-01,804
52727636344,2019-12-01,625
52751427377,2019-12-01,864
52756768853,2019-12-01,1
52798326438,2019-12-01,940
52917358701,2019-12-01,546
52931871616,2019-12-01,937
52967360023,2019-12-01,887
52987886202,2019-12-01,943
53007428554,2019-12-01,476
53037619313,2019-12-01,804
53040121222,2019-12-01,822
53058221396,2019-12-01,602
53075838021,2019-12-01,423
53102763157,2019-12-01,600
53136009471,2019-12-01,688
53222359721,2019-12-01,639
53223618776,2019-12-01,464
53234890349,2019-12-01,664
53249768987,2019-12-01,545
53263275413,2019-12-01,875
53268092401,2019-12-01,506
53274690499,2019-12-01,934
53287672449,2019-12-01,928
53287684825,2019-12-01,958
53295000197,2019-12-01,496
53310215531,2019-12-01,928
53332404578,2019-12-01,1
53494385696,2019-12-01,913
53497602738,2019-12-01,889
53507993603,2019-12-01,533
53543574981,2019-12-01,477
53562237139,2019-12-01,518
53568852525,2019-12-01,928
53582187695,2019-12-01,673
53601909136,2019-12-01,814
53602812379,2019-12-01,875
53604507984,2019-12-01,789
53605839022,2019-12-01,895
53620618774,2019-12-01,500
53622091229,2019-12-01,533
53640322200,2019-12-01,458
53674361721,2019-12-01,603
53683885706,2019-12-01,530
53693529916,2019-12-01,556
53697683498,2019-12-01,559
53730265784,2019-12-01,606
53749413868,2019-12-01,758
53762194631,2019-12-01,946
53782716969,2019-12-01,907
53792100550,2019-12-01,816
53793007652,2019-12-01,934
53804413068,2019-12-01,627
53832588136,2019-12-01,772
53856522391,2019-12-01,822
53859610539,2019-12-01,608
53861267044,2019-12-01,647
53862279388,2019-12-01,517
53862891533,2019-12-01,546
53927327116,2019-12-01,878
53941131699,2019-12-01,916
53945684112,2019-12-01,1
54004928027,2019-12-01,895
54128624337,2019-12-01,789
54133322588,2019-12-01,801
54133534640,2019-12-01,684
54145748895,2019-12-01,916
54185560590,2019-12-01,958
54194141840,2019-12-01,94
54212091548,2019-12-01,853
54219821149,2019-12-01,940
54268345675,2019-12-01,666
54323968678,2019-12-01,928
54330697195,2019-12-01,588
54346672119,2019-12-01,565
54355467904,2019-12-01,372
54361741701,2019-12-01,816
54363357829,2019-12-01,937
54368579576,2019-12-01,730
54369954749,2019-12-01,740
54382723337,2019-12-01,816
54396164447,2019-12-01,829
54410741279,2019-12-01,779
54419359331,2019-12-01,799
54446341619,2019-12-01,925
54450153928,2019-12-01,772
54453515701,2019-12-01,479
54498103912,2019-12-01,646
54529408182,2019-12-01,796
54530026358,2019-12-01,637
54534531911,2019-12-01,870
54537490848,2019-12-01,898
54561917125,2019-12-01,496
54570785632,2019-12-01,530
54593329539,2019-12-01,667
54594277860,2019-12-01,508
54603939128,2019-12-01,848
54618586640,2019-12-01,664
54621530667,2019-12-01,546
54622364833,2019-12-01,617
54622790836,2019-12-01,835
54623985671,2019-12-01,895
54626191177,2019-12-01,166
54638432600,2019-12-01,961
54676437393,2019-12-01,622
54698540603,2019-12-01,429
54705767121,2019-12-01,955
54774413701,2019-12-01,881
54786278277,2019-12-01,666
54840351795,2019-12-01,1
54895761644,2019-12-01,713
54927223240,2019-12-01,895
54956467399,2019-12-01,961
54977246751,2019-12-01,925
54981087391,2019-12-01,1
54988619757,2019-12-01,765
54997186942,2019-12-01,594
55091216576,2019-12-01,738
55104923235,2019-12-01,449
55109214179,2019-12-01,625
55116023104,2019-12-01,658
55132632831,2019-12-01,696
55136746282,2019-12-01,629
55140129734,2019-12-01,545
55185604296,2019-12-01,875
55209369558,2019-12-01,545
55222023736,2019-12-01,925
55231629051,2019-12-01,904
55321034302,2019-12-01,431
55364522947,2019-12-01,528
55367189378,2019-12-01,952
55369444442,2019-12-01,723
55376512728,2019-12-01,822
55388622876,2019-12-01,955
55395692992,2019-12-01,12
55412931761,2019-12-01,584
55424775958,2019-12-01,667
55433467517,2019-12-01,725
55435134552,2019-12-01,761
55435206626,2019-12-01,496
55436316971,2019-12-01,1
55439019715,2019-12-01,913
55440311472,2019-12-01,822
55501299099,2019-12-01,485
55551010340,2019-12-01,596
55552194090,2019-12-01,928
55573184000,2019-12-01,881
55620147406,2019-12-01,955
55625509184,2019-12-01,958
55650024028,2019-12-01,603
55666178657,2019-12-01,928
55673056891,2019-12-01,560
55687218270,2019-12-01,884
55722640076,2019-12-01,752
55735444409,2019-12-01,943
55744601557,2019-12-01,383
55759489200,2019-12-01,816
55761943150,2019-12-01,1
55774116157,2019-12-01,677
55791755745,2019-12-01,856
55838496920,2019-12-01,698
55877386400,2019-12-01,772
55893577765,2019-12-01,566
55900883108,2019-12-01,611
55919047257,2019-12-01,881
55938545605,2019-12-01,1
55975311588,2019-12-01,887
55978682253,2019-12-01,1
56000197142,2019-12-01,459
56004997380,2019-12-01,1
56014224818,2019-12-01,837
56024992120,2019-12-01,321
56028074214,2019-12-01,429
56039019671,2019-12-01,955
56055737866,2019-12-01,700
56064804385,2019-12-01,417
56066441324,2019-12-01,457
56074684989,2019-12-01,937
56083988644,2019-12-01,472
56086440423,2019-12-01,919
56095049632,2019-12-01,816
56104373391,2019-12-01,490
56110520875,2019-12-01,806
56121204810,2019-12-01,864
56136342775,2019-12-01,943
56137036089,2019-12-01,641
56196900295,2019-12-01,532
56198425455,2019-12-01,492
56199519428,2019-12-01,496
56202138464,2019-12-01,624
56231553343,2019-12-01,745
56245965975,2019-12-01,832
56269790827,2019-12-01,761
56281614390,2019-12-01,719
56304392525,2019-12-01,913
56322833752,2019-12-01,889
56352515392,2019-12-01,1
56369416657,2019-12-01,824
56370097814,2019-12-01,580
56383994672,2019-12-01,884
56385310772,2019-12-01,681
56398998832,2019-12-01,1
56418590608,2019-12-01,749
56424249991,2019-12-01,928
56451257279,2019-12-01,859
56479656402,2019-12-01,205
56524545033,2019-12-01,1
56538024009,2019-12-01,488
56551093701,2019-12-01,904
56562620695,2019-12-01,861
56563500179,2019-12-01,673
56601605271,2019-12-01,919
56664919891,2019-12-01,922
56691356622,2019-12-01,916
56693933675,2019-12-01,864
56704753321,2019-12-01,614
56714894054,2019-12-01,1
56726839626,2019-12-01,794
56758706901,2019-12-01,673
56768167214,2019-12-01,940
56769303474,2019-12-01,861
56772766415,2019-12-01,381
56779382681,2019-12-01,698
56787480795,2019-12-01,928
56799906537,2019-12-01,904
56805641782,2019-12-01,547
56865160433,2019-12-01,698
56902552679,2019-12-01,482
56922602978,2019-12-01,541
56949470839,2019-12-01,568
56963482259,2019-12-01,706
56978210212,2019-12-01,775
57130477151,2019-12-01,584
57137770622,2019-12-01,922
57159090419,2019-12-01,603
57176577277,2019-12-01,651
57229958437,2019-12-01,656
57320194892,2019-12-01,1
57332704601,2019-12-01,887
57365121867,2019-12-01,943
57401553996,2019-12-01,940
57410685918,2019-12-01,765
57410699019,2019-12-01,565
57442694645,2019-12-01,454
57478579924,2019-12-01,429
57491576162,2019-12-01,845
57512145803,2019-12-01,717
57521045321,2019-12-01,928
57531737101,2019-12-01,910
57537760710,2019-12-01,898
57608506958,2019-12-01,444
57622150337,2019-12-01,683
57646643429,2019-12-01,799
57682010681,2019-12-01,686
57693630165,2019-12-01,931
57745427084,2019-12-01,545
57750457521,2019-12-01,928
57775659478,2019-12-01,641
57796436430,2019-12-01,861
57808671997,2019-12-01,568
57809981130,2019-12-01,861
57883515123,2019-12-01,738
57973215481,2019-12-01,756
57988196707,2019-12-01,597
58032681814,2019-12-01,949
58045282162,2019-12-01,655
58049115491,2019-12-01,919
58071911470,2019-12-01,187
58111966956,2019-12-01,775
58130391973,2019-12-01,1
58135201794,2019-12-01,892
58152805164,2019-12-01,250
58163437604,2019-12-01,1
58172303156,2019-12-01,591
58174833821,2019-12-01,692
58176204456,2019-12-01,1
58189400306,2019-12-01,287
58195628657,2019-12-01,943
58214305744,2019-12-01,361
58214953642,2019-12-01,745
58216417293,2019-12-01,681
58219196537,2019-12-01,442
58220083359,2019-12-01,669
58234618901,2019-12-01,740
58257251683,2019-12-01,532
58262372232,2019-12-01,476
58267557190,2019-12-01,955
58281234666,2019-12-01,681
58282529592,2019-12-01,804
58284659583,2019-12-01,898
58303949357,2019-12-01,949
58342262813,2019-12-01,925
58357239684,2019-12-01,684
58373171266,2019-12-01,547
58391091757,2019-12-01,667
58400507983,2019-12-01,811
58409154679,2019-12-01,811
58423685577,2019-12-01,719
58424709478,2019-12-01,421
58424925758,2019-12-01,570
58444113693,2019-12-01,708
58444572771,2019-12-01,772
58446177512,2019-12-01,482
58473748169,2019-12-01,958
58474923491,2019-12-01,683
58476466596,2019-12-01,848
58481828269,2019-12-01,635
58523775258,2019-12-01,758
58527143839,2019-12-01,919
58528170018,2019-12-01,794
58529390784,2019-12-01,454
58551186028,2019-12-01,493
58559096151,2019-12-01,794
58560120326,2019-12-01,861
58560759564,2019-12-01,343
58561854890,2019-12-01,574
58575186269,2019-12-01,913
58576703510,2019-12-01,789
58577607259,2019-12-01,597
58585722392,2019-12-01,583
58590283764,2019-12-01,462
58601926091,2019-12-01,796
58612948666,2019-12-01,614
58635379506,2019-12-01,738
58674812124,2019-12-01,390
58678569560,2019-12-01,622
58685862797,2019-12-01,943
58699997682,2019-12-01,694
58745829456,2019-12-01,955
58775286790,2019-12-01,937
58781670525,2019-12-01,616
58830068446,2019-12-01,624
58830637221,2019-12-01,704
58870240299,2019-12-01,943
58873071990,2019-12-01,588
58873748848,2019-12-01,835
58949627541,2019-12-01,892
58952454915,2019-12-01,508
58957815605,2019-12-01,1
58958632098,2019-12-01,895
58965303383,2019-12-01,666
58967428258,2019-12-01,706
58977559049,2019-12-01,934
58979504011,2019-12-01,481
58991781032,2019-12-01,889
58999728583,2019-12-01,517
59018905184,2019-12-01,579
59070793987,2019-12-01,955
59074082465,2019-12-01,5
59111640351,2019-12-01,931
59150079805,2019-12-01,884
59156824198,2019-12-01,814
59182437772,2019-12-01,892
59208419885,2019-12-01,804
59237360986,2019-12-01,946
59241881620,2019-12-01,952
59252719883,2019-12-01,937
59277793869,2019-12-01,907
59340730534,2019-12-01,952
59396482775,2019-12-01,901
59403911877,2019-12-01,497
59421212289,2019-12-01,723
59490410669,2019-12-01,784
59498830738,2019-12-01,549
59499814468,2019-12-01,949
59503579767,2019-12-01,789
59519489768,2019-12-01,934
59530004604,2019-12-01,955
59560766917,2019-12-01,545
59593534168,2019-12-01,634
59599507680,2019-12-01,1
59692989869,2019-12-01,1
59694058262,2019-12-01,447
59793701770,2019-12-01,677
59816035034,2019-12-01,507
59869290270,2019-12-01,892
59885627545,2019-12-01,958
59922631669,2019-12-01,1
60009647355,2019-12-01,864
60036288979,2019-12-01,704
60039011206,2019-12-01,931
60078762876,2019-12-01,617
60093195718,2019-12-01,749
60105917277,2019-12-01,952
60169097561,2019-12-01,934
60176251956,2019-12-01,822
60211053487,2019-12-01,937
60223055971,2019-12-01,806
60231039429,2019-12-01,740
60240484610,2019-12-01,641
60250760209,2019-12-01,605
60263298813,2019-12-01,934
60264714106,2019-12-01,738
60338282739,2019-12-01,635
60347422735,2019-12-01,916
60397810260,2019-12-01,853
60439249545,2019-12-01,934
60451220667,2019-12-01,625
60458118026,2019-12-01,605
60464625764,2019-12-01,889
60487510868,2019-12-01,856
60510252097,2019-12-01,1
60513611591,2019-12-01,397
60517621149,2019-12-01,848
60535810826,2019-12-01,892
60571428212,2019-12-01,758
60579523406,2019-12-01,835
60606861206,2019-12-01,723
60625560060,2019-12-01,845
60656104296,2019-12-01,919
60666453104,2019-12-01,679
60687030167,2019-12-01,892
60689726270,2019-12-01,892
60711307494,2019-12-01,919
60714860757,2019-12-01,955
60716424043,2019-12-01,658
60724978355,2019-12-01,658
60739883138,2019-12-01,895
60750735717,2019-12-01,881
60762787885,2019-12-01,754
60778076161,2019-12-01,965
60816614677,2019-12-01,845
60821827121,2019-12-01,523
60825285511,2019-12-01,799
60826902476,2019-12-01,889
60865970994,2019-12-01,451
60879009640,2019-12-01,537
60901808779,2019-12-01,611
60907266966,2019-12-01,656
60920887453,2019-12-01,580
60935906765,2019-12-01,423
60960205182,2019-12-01,1
60976753760,2019-12-01,878
60983898109,2019-12-01,1
61032329000,2019-12-01,435
61116482447,2019-12-01,523
61141083166,2019-12-01,581
61142351385,2019-12-01,749
61218068520,2019-12-01,851
61220951170,2019-12-01,550
61248299759,2019-12-01,730
61253332717,2019-12-01,606
61353960913,2019-12-01,715
61390714491,2019-12-01,756
61395163726,2019-12-01,719
61408073378,2019-12-01,501
61417494422,2019-12-01,679
61418590821,2019-12-01,937
61420077266,2019-12-01,907
61433210139,2019-12-01,955
61454760361,2019-12-01,1
61461679370,2019-12-01,591
61477394027,2019-12-01,738
61479388194,2019-12-01,656
61516073995,2019-12-01,851
61525550049,2019-12-01,916
61531196569,2019-12-01,584
61540252274,2019-12-01,730
61545687868,2019-12-01,471
61567262017,2019-12-01,895
61581385989,2019-12-01,675
61594072967,2019-12-01,913
61606497962,2019-12-01,946
61652187069,2019-12-01,290
61659065314,2019-12-01,669
61666160643,2019-12-01,919
61717415440,2019-12-01,765
61782322220,2019-12-01,524
61782421418,2019-12-01,658
